latA,longA,latB,longB,descripcion,hora,tasaFlujo,cantidadVehiculos
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:03,8.0,26
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:06,14.0,42
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:09,8.0,26
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:12,0.0,0
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:15,4.0,14
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:18,6.0,19
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:21,5.0,16
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:24,8.0,25
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:27,11.0,33
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:30,16.0,50
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:33,6.0,19
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:36,13.0,41
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:39,1.0,3
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:42,8.0,24
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:45,8.0,25
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:48,15.0,47
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:51,15.0,45
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:54,11.0,34
-38.739355,-72.583782,-38.739145,-72.585066,Montt entre Cruz y Zenteno,18:57,16.0,48
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:00,12.0,37
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:03,16.0,49
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:06,6.0,18
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:09,2.0,8
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:12,5.0,15
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:15,9.0,28
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:18,6.0,18
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:21,16.0,49
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:24,12.0,36
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:27,6.0,18
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:30,4.0,14
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:33,1.0,4
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:36,8.0,24
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:39,4.0,13
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:42,7.0,23
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:45,6.0,18
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:48,10.0,32
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:51,15.0,46
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:54,6.0,18
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,07:57,12.0,38
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:00,1.0,3
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:03,2.0,6
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:06,12.0,37
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:09,7.0,22
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:12,13.0,41
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:15,0.0,2
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:18,7.0,23
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:21,4.0,13
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:24,3.0,11
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:27,9.0,27
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:30,16.0,50
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:33,14.0,44
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:36,10.0,31
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:39,4.0,14
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:42,7.0,23
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:45,5.0,16
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:48,13.0,41
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:51,9.0,28
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:54,0.0,2
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,13:57,4.0,12
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:00,6.0,18
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:03,5.0,16
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:06,11.0,33
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:09,3.0,10
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:12,14.0,42
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:15,13.0,41
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:18,13.0,39
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:21,5.0,17
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:24,0.0,0
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:27,9.0,29
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:30,7.0,21
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:33,0.0,1
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:36,9.0,27
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:39,0.0,1
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:42,0.0,2
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:45,1.0,4
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:48,15.0,46
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:51,15.0,47
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:54,1.0,3
-38.739137,-72.585158,-38.738972,-72.58641,Montt entre Gral Mackena y Cruz,18:57,15.0,46
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:00,13.0,39
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:03,13.0,39
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:06,11.0,33
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:09,6.0,20
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:12,9.0,28
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:15,12.0,38
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:18,1.0,3
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:21,6.0,18
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:24,3.0,11
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:27,13.0,39
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:30,7.0,22
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:33,6.0,18
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:36,12.0,37
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:39,13.0,39
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:42,16.0,48
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:45,0.0,2
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:48,10.0,30
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:51,8.0,26
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:54,9.0,29
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,07:57,10.0,31
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:00,13.0,40
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:03,11.0,33
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:06,2.0,7
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:09,10.0,30
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:12,6.0,18
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:15,15.0,45
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:18,5.0,17
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:21,15.0,46
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:24,15.0,46
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:27,7.0,21
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:30,11.0,35
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:33,15.0,45
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:36,12.0,38
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:39,7.0,23
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:42,16.0,49
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:45,0.0,1
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:48,11.0,33
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:51,11.0,33
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:54,10.0,32
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,13:57,11.0,34
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:00,2.0,7
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:03,4.0,12
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:06,9.0,29
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:09,9.0,27
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:12,0.0,1
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:15,15.0,45
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:18,10.0,32
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:21,10.0,30
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:24,4.0,12
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:27,6.0,19
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:30,0.0,2
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:33,9.0,28
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:36,11.0,33
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:39,13.0,39
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:42,7.0,23
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:45,6.0,20
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:48,15.0,46
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:51,16.0,48
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:54,4.0,14
-38.738938,-72.586491,-38.738763,-72.587719,Montt entre Aldunate y Gral Mackena,18:57,11.0,34
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:00,7.0,22
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:03,5.0,17
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:06,10.0,30
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:09,5.0,15
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:12,15.0,47
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:15,11.0,33
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:18,12.0,36
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:21,4.0,13
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:24,4.0,13
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:27,13.0,40
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:30,11.0,34
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:33,1.0,3
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:36,5.0,17
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:39,6.0,18
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:42,5.0,16
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:45,14.0,43
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:48,7.0,23
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:51,13.0,41
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:54,1.0,4
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,07:57,6.0,20
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:00,13.0,41
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:03,12.0,36
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:06,13.0,40
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:09,1.0,3
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:12,13.0,41
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:15,0.0,2
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:18,1.0,3
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:21,5.0,16
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:24,14.0,42
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:27,3.0,11
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:30,0.0,1
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:33,4.0,14
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:36,11.0,34
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:39,15.0,47
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:42,2.0,8
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:45,2.0,6
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:48,12.0,38
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:51,7.0,23
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:54,6.0,18
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,13:57,4.0,14
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:00,11.0,35
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:03,1.0,3
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:06,3.0,9
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:09,9.0,27
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:12,14.0,44
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:15,6.0,20
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:18,12.0,38
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:21,5.0,15
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:24,5.0,17
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:27,13.0,41
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:30,1.0,4
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:33,13.0,41
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:36,5.0,16
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:39,1.0,4
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:42,9.0,29
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:45,2.0,7
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:48,15.0,47
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:51,14.0,43
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:54,13.0,41
-38.738778,-72.587794,-38.738578,-72.589016,Montt entre Bulnes y Aldunate,18:57,4.0,14
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:00,5.0,15
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:03,0.0,0
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:06,13.0,39
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:09,15.0,45
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:12,3.0,9
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:15,14.0,42
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:18,8.0,26
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:21,13.0,39
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:24,15.0,46
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:27,14.0,44
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:30,13.0,39
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:33,9.0,27
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:36,4.0,12
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:39,4.0,13
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:42,1.0,3
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:45,6.0,20
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:48,11.0,34
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:51,14.0,44
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:54,15.0,46
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,07:57,1.0,5
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,13:00,14.0,44
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,13:03,9.0,29
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,13:06,9.0,29
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,13:09,12.0,37
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,13:12,4.0,14
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,13:15,5.0,17
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,13:18,14.0,42
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,13:21,16.0,49
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,13:24,4.0,13
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,13:27,11.0,35
-38.738576,-72.589127,-38.738371,-72.590387,Montt entre Prat y Bulnes,13:30,8.0,26
